Date,Price,Volume,Market Cap
2022-12-18,0.008031297697698874,5468542.477660159,39701758.395182915
2022-12-19,0.007815113158678385,4396712.450815422,38638936.18385631
2022-12-20,0.007530481841621246,7143269.175513132,36855243.40604384
2022-12-21,0.008105088298427418,8317688.441839399,40071188.092132665
2022-12-22,0.007833528269810866,3404665.233262,38728480.39468482
2022-12-23,0.007848044851846337,7191801.720007292,38508546.66190934
2022-12-24,0.008074072133829423,13498037.431955917,40053886.60784283
2022-12-25,0.00807768642159123,6565948.873905446,39949707.274092935
2022-12-26,0.008283584908427037,9231490.910701143,40945132.95968676
2022-12-27,0.008301877776467325,7666585.330611345,41072442.21171108
2022-12-28,0.008055979265240458,8694132.070485344,39754255.684962496
2022-12-29,0.007873147120954731,4066716.9612535853,38920875.002775155
2022-12-30,0.007630274018247271,8509501.900248127,37681705.614235856
2022-12-31,0.007936647603069565,10239804.25708632,39310165.33526998
2023-01-01,0.007813247819897536,4770058.781134676,38612225.90187074
2023-01-02,0.007884761288087872,6415840.227965969,38990992.95198822
2023-01-03,0.00806806710713287,7757382.635940684,39942406.44526086
2023-01-04,0.007854438213473312,6664768.539454132,38822682.89439218
2023-01-05,0.008084500398528417,5630894.259500854,39994225.15332778
2023-01-06,0.007941452147579091,4493491.930915286,39234102.39079218
2023-01-07,0.00799134039890357,6032993.282727201,39556703.97547521
2023-01-08,0.007954281396806064,2842013.903705543,39278395.65509246
2023-01-09,0.00804256444527339,3733184.4691620474,39725331.553270265
2023-01-10,0.008241668175703631,6599222.887325842,40759443.74823673
2023-01-11,0.008231624756954813,3736664.4791995683,40825496.41147405
2023-01-12,0.008449939343307436,5224103.76026944,41948739.927523784
2023-01-13,0.008593286221631836,8389911.518264318,42664811.41798375
2023-01-14,0.008845195069806378,5615677.103293183,43774511.39090174
2023-01-15,0.009318248663762685,6518944.644835084,46174247.01347105
2023-01-16,0.00908206252442067,5020338.35511078,45002908.69757329
2023-01-17,0.013550009819752937,147486740.31143513,66942271.80102616
2023-01-18,0.012067011116526532,68904437.1962695,59735401.54398955
2023-01-19,0.010351884863491114,30772321.22176376,51117360.428827606
2023-01-20,0.010868988811626847,16427179.3036967,53603945.148357876
2023-01-21,0.011316108003532268,12761309.508242993,55956846.512605965
2023-01-22,0.011078649257743845,11952010.456641445,54903280.17802396
2023-01-23,0.010852567724237356,9535969.679862075,53630078.828585654
2023-01-24,0.011147089160377004,10490176.64064213,54997815.9936814
2023-01-25,0.010569961708248851,10274883.45254229,52117695.71941644
2023-01-26,0.011425405468783085,33714090.341171436,56492200.962831296
2023-01-27,0.010966386719894746,10558361.971026395,54298765.63619079
2023-01-28,0.011063572413977978,8293328.198923848,54663284.139280565
2023-01-29,0.010979037670046711,6843681.763929131,54307150.63043541
2023-01-30,0.011563359674514785,23423741.71799055,57166570.18607113
2023-01-31,0.014532015522672585,95963941.63154618,70654506.68983926
2023-02-01,0.013650652783166505,132838372.78486107,67869025.12291308
2023-02-02,0.014168612020344062,32974693.54612911,69764097.95616648
2023-02-03,0.014368362754675299,33818393.5940731,71269629.14857812
2023-02-04,0.015816623648048662,45637038.60172374,78054979.34712085
2023-02-05,0.017466637241497645,54119625.418592736,86942581.10990575
2023-02-06,0.019407998382144666,101892619.26446271,96013493.79898065
2023-02-07,0.018291208463104912,41739815.371946454,90166633.51394853
2023-02-08,0.018649125727495944,27981492.539286107,92183826.88997987
2023-02-09,0.017409540874183206,21129855.22214606,85839893.9242211
2023-02-10,0.0147867883799587,19445733.458704397,72980164.42641413
2023-02-11,0.015476704955952745,19028787.200101104,76370858.19221357
2023-02-12,0.01587610664097853,7907651.416357111,78400610.68795724
2023-02-13,0.015717272017094403,28174107.88618563,77760250.73076354
2023-02-14,0.015614557792882655,16973766.841326863,77222748.1121495
2023-02-15,0.01587225798902007,12391480.494301628,78481435.39141388
2023-02-16,0.017745515599777554,25188887.89429407,87522484.92158644
2023-02-17,0.019784818824043655,178812788.0683968,97617466.49034509
2023-02-18,0.022620867631740704,78342503.61712727,112047740.27113529
2023-02-19,0.022877605472689883,40315267.18517888,113087046.59398538
2023-02-20,0.029887090985539915,145158376.66366106,146240289.19561094
2023-02-21,0.042277241108581734,473562864.8020364,210870862.21036834
2023-02-22,0.0406805705415025,275300823.18150735,197343891.53206763
2023-02-23,0.04546726472834726,238449467.28193352,226386511.04308245
2023-02-24,0.04505342076071237,233382720.31678516,220332532.5814996
2023-02-25,0.03841160374912812,105654024.38628177,189099068.62529615
2023-02-26,0.03920752200311383,65441891.86565757,193769673.3795375
2023-02-27,0.03930941417581728,53162678.40923495,194101288.3157615
2023-02-28,0.03919130469076481,103295469.6239598,194000545.13438424
2023-03-01,0.0339468581747589,54287922.34883488,167466494.94309646
2023-03-02,0.036340995315612065,74216254.0990131,179429880.21921992
2023-03-03,0.0344947770830527,45761852.828452714,170191366.1676274
2023-03-04,0.03281093451168888,71050535.15331513,162438623.1718312
2023-03-05,0.030601323820171535,35673810.041633524,151186977.64810464
2023-03-06,0.03212711369028231,45043279.19694216,158526247.8643773
2023-03-07,0.03136520249652992,32927142.301764835,155093676.6036335
2023-03-08,0.03069516007571065,42016438.045771495,150198573.99964705
2023-03-09,0.025948307308310475,48441660.11268721,127094469.78364348
2023-03-10,0.02607873140611749,65639253.053563185,128694248.33762065
2023-03-11,0.026285570239526733,58069680.85380821,130218593.75172383
2023-03-12,0.02537909615049691,43102240.89799978,125010923.82341683
2023-03-13,0.028682923978161273,43904776.01820863,139723971.75958222
2023-03-14,0.03426083497624218,187332084.1545121,170060590.0950455
2023-03-15,0.03671422398165878,122581090.03026041,181250611.21962413
2023-03-16,0.034036193475493706,116733923.14918108,168596769.07625037
2023-03-17,0.03481007695106544,563986438.0854789,172131207.29603782
2023-03-18,0.04079920980072654,96306512.2947076,201842073.0523389
2023-03-19,0.03794339392175959,102617487.34178646,187531510.1691785
2023-03-20,0.04153112187087279,108647107.45303765,207122162.45766667
2023-03-21,0.0374545720413738,78226173.76990469,185405943.48184124
2023-03-22,0.038772053080004636,53994876.92626909,191611932.1581209
2023-03-23,0.03543272696768621,64819439.13780456,174940091.53078747
2023-03-24,0.035922603145772364,41333789.5307763,177503584.75421873
2023-03-25,0.032126792429817724,40602803.29578184,159585905.68905514
2023-03-26,0.03271145241873585,38293345.53963876,161471867.029646
2023-03-27,0.03367667587750709,33187758.671921168,166921111.52843872
2023-03-28,0.031341376842608064,41591405.42297734,154971465.47238243
2023-03-29,0.033282877534045165,29791043.24030542,164451098.9428373
2023-03-30,0.03581157650413392,44930870.86538449,176734670.02036625
2023-03-31,0.035162101066565,66487817.5427299,173507485.2802557
2023-04-01,0.03546814220299836,33959546.92793819,175276015.88071543
2023-04-02,0.03519409044781075,21756174.89863791,173547059.35789227
2023-04-03,0.033496533602966574,22755505.61853192,165368590.77963328
2023-04-04,0.03714976004437384,148014868.49560234,184319096.9789436
2023-04-05,0.037795265891675374,49394096.82283678,186190774.25585994
2023-04-06,0.03734746708471422,52849432.3281987,184984563.75561607
2023-04-07,0.04019028177627757,110364180.48343407,198023054.4200347
2023-04-08,0.03963595671146716,128603991.58658387,196069922.6577136
2023-04-09,0.0378943250689319,56466380.4285925,187170346.49365702
2023-04-10,0.041259027114291504,134176866.0706112,204909725.817245
2023-04-11,0.04363444490462517,82047155.66922335,215981187.41848046
2023-04-12,0.041920697872976385,62585240.31107081,207406567.3316258
2023-04-13,0.04132636377507388,81001094.24919087,204832940.56530195
2023-04-14,0.040051263931177916,46669062.22344854,197848046.50389627
2023-04-15,0.03977042964742058,58263363.89355449,196703607.58810762
2023-04-16,0.03890527419046572,31450677.41554208,192621403.91659418
2023-04-17,0.040901313915133665,48659916.91731293,202331810.94084585
2023-04-18,0.03843197089918108,44814768.65868457,190006031.82328758
2023-04-19,0.03913500229982329,34528697.307239234,193636646.6118377
2023-04-20,0.03730599863406096,89045046.48733698,184264690.48284316
2023-04-21,0.034828494190160125,37003712.98964446,171970255.8409755
2023-04-22,0.033107598502385475,34384019.32584058,163554144.2249242
2023-04-23,0.03523815138514076,23528041.92102619,174151556.41961265
2023-04-24,0.03387909606994698,18839795.44818552,167234198.30570835
2023-04-25,0.03399096388942552,24521419.457263812,168275432.57873267
2023-04-26,0.034250398753217094,24590959.106476445,169494349.27830058
2023-04-27,0.03261002153895775,43760546.93844468,161072275.312522
2023-04-28,0.033617609965930065,23693783.856399413,165973965.15503755
2023-04-29,0.03282541605346216,19180298.811527178,162290043.4102337
2023-04-30,0.03290719944949977,16661515.797785591,162843750.011433
2023-05-01,0.031545692505338126,18000715.77098212,156123092.27891228
2023-05-02,0.030148369492335552,18965610.396969907,149181535.9599121
2023-05-03,0.030118692295960182,17257808.698730383,149060200.65736517
2023-05-04,0.03048966266542582,29677535.487702757,150364270.34385383
2023-05-05,0.029040778284889532,16170075.8655215,143578550.94024137
2023-05-06,0.029876629641959057,21403515.17891467,147816130.23833075
2023-05-07,0.027346468469352698,23047856.195448194,134943909.9908579
2023-05-08,0.02662525752048845,15233871.00744188,131308869.46683286
2023-05-09,0.023918963203437216,29321676.741795346,118076044.74573974
2023-05-10,0.023296240428423723,22024788.116473,115178457.24657637
2023-05-11,0.023967521015490875,30617298.493614633,118595417.41526681
2023-05-12,0.022648250277275083,20406566.2979362,112033595.40715708
2023-05-13,0.02283719964722426,17434012.740741078,112741687.75122143
2023-05-14,0.022003665978644338,12842098.417799795,109245621.84845
2023-05-15,0.023355622858046144,15723804.439376488,115693883.09712173
2023-05-16,0.024498549227839672,32001962.732285973,121167558.01914218
2023-05-17,0.027593814145399208,46540757.3861719,136365106.2735699
2023-05-18,0.027731665889648205,38748863.36152536,137153135.8908123
2023-05-19,0.027106994517661014,32582116.78411154,134301716.56214756
2023-05-20,0.026535524999001577,20145537.393559705,131450164.92841108
2023-05-21,0.0264032932506562,12812242.443601627,130568924.24691464
2023-05-22,0.025896531683967043,19457751.58086654,128171599.77712765
2023-05-23,0.027938266586383553,45903589.36264577,138335022.3022084
2023-05-24,0.028062487750974117,39071700.64684267,138641042.71282038
2023-05-25,0.02720383837260227,36205179.79889048,134687348.5000962
2023-05-26,0.026834923268784852,21840762.9981341,132621556.72771809
2023-05-27,0.02708635490386725,17135451.237441994,133924709.43341336
2023-05-28,0.028708184686064845,28067255.715191822,141918731.9677644
2023-05-29,0.029067478892121492,24808897.6184721,143908472.1541479
2023-05-30,0.029680412844725376,25050022.367958937,147483119.27107647
2023-05-31,0.030782642065862398,29280539.198686257,152544691.64513475
2023-06-01,0.02892275854807949,39183078.41864853,143003337.26337248
2023-06-02,0.029705779113382666,55177093.07304014,146973344.80742478
2023-06-03,0.03009416850337351,25550713.845549468,148676105.44564897
2023-06-04,0.028311067394067906,18828621.427400954,139970930.33714184
2023-06-05,0.027331673631059556,15851420.825292582,135083666.06790423
2023-06-06,0.02387338837886896,24233034.89860156,117894274.20564936
2023-06-07,0.02509625935105009,17952397.42119423,124170139.338929
2023-06-08,0.0232928086315037,15898078.401403954,115265332.42425331
2023-06-09,0.023276747220537554,13753985.76062164,115055568.46687225
2023-06-10,0.02275318019406974,13453783.657059915,112258150.49380006
2023-06-11,0.019021964188152822,28473422.435895007,94245260.27513596
2023-06-12,0.01916914369742337,11355633.348024188,94644523.5202889
2023-06-13,0.020077866865368603,22752347.528553072,99192485.44918573
2023-06-14,0.020259129398409573,13497825.996692,100099730.19948664
2023-06-15,0.019129114697337826,12807839.121695505,94556295.06756803
2023-06-16,0.019416370529632607,10637730.374750406,96174035.7710325
2023-06-17,0.019793996002828156,12192021.380046235,97789882.29332662
