Date,Price,Volume,Market Cap
2021-05-28,0.29520833148336745,25643904.188632336,203349103.32813042
2021-05-29,0.32524670218061735,45096317.12610124,223564424.88937432
2021-05-30,0.28435632553947277,64711375.080754526,203647399.89509207
2021-05-31,0.30501340477406486,22956361.13178883,208442683.322532
2021-06-01,0.3293339067075149,23961312.722884092,226815023.66086924
2021-06-02,0.32675797629031705,41011311.82740537,224058414.49888045
2021-06-03,0.3504975785058807,35949537.24752007,241183624.37910146
2021-06-04,0.4067754685680314,49033610.128872655,288564606.2737308
2021-06-05,0.36466159584582725,26856614.57942253,251056136.80205616
2021-06-06,0.35189006652946014,33565103.17836466,241760893.8806963
2021-06-07,0.35195961183126373,28771922.77043524,242081263.89657152
2021-06-08,0.304728108245574,21447863.62455583,209550709.1855456
2021-06-09,0.31708389033083,27552277.896915376,218629662.57852083
2021-06-10,0.3143430782447783,24637607.159625083,217400248.5616696
2021-06-11,0.28564291107067447,16768564.332456518,198727742.42329457
2021-06-12,0.2706889977198499,12152823.893954419,186824323.99862558
2021-06-13,0.256231989942359,14392005.365373546,177496262.98344022
2021-06-14,0.2823296431651045,14093419.297930801,193641067.3703687
2021-06-15,0.2936054935713771,18813505.75460121,202138038.25154316
2021-06-16,0.29217466007858867,27717709.07102031,201612485.3217349
2021-06-17,0.2928575768740213,30682057.552946385,201227218.38944653
2021-06-18,0.2930457764253168,32169616.85610133,200776384.1431702
2021-06-19,0.26780532935837703,28337410.9168151,184629131.13169
2021-06-20,0.2581125032784775,25365997.539673302,178349322.70759887
2021-06-21,0.26187706012028233,24385483.680948526,178660631.81952116
2021-06-22,0.19115672039127402,25160402.93359754,135693011.2463553
2021-06-23,0.18726854820527436,25546874.70347285,128501349.15524562
2021-06-24,0.2050194063093258,29526395.442244817,141098158.75884512
2021-06-25,0.21270791265873648,25740811.075127628,146399119.93025333
2021-06-26,0.1893300180196959,19144417.04614978,130115850.00186203
2021-06-27,0.18371975456304224,19020722.326164734,126459119.51775211
2021-06-28,0.19246299328514765,21136747.389418956,132374232.95732363
2021-06-29,0.21040697246079898,23566897.20369616,144566764.67108446
2021-06-30,0.22369375203359737,19200806.149468593,154149909.3172811
2021-07-01,0.2285840994108011,19642469.331662823,156387695.55042586
2021-07-02,0.24814969670411605,28457906.8913019,170569304.2731192
2021-07-03,0.2502351593740404,25039297.713856176,172063710.95084348
2021-07-04,0.27029899995282064,31479012.419040803,185477764.52007157
2021-07-05,0.27480053412998895,24754872.953090902,189143154.1959405
2021-07-06,0.27827349027245335,21838409.004333723,191610623.22453
2021-07-07,0.28865542665019944,25555669.65829941,197587716.36434644
2021-07-08,0.27259741988561925,17083993.897285275,186731699.37136963
2021-07-09,0.2697237180820269,18028762.98637985,185588420.9245449
2021-07-10,0.28703780428109515,20077578.76816846,197144695.47357777
2021-07-11,0.2859392125068011,20683628.194326177,196549389.02533126
2021-07-12,0.2887523164394936,11622771.450059937,198364109.4831984
2021-07-13,0.26855574231505935,13891271.459396161,185068629.94252682
2021-07-14,0.23813140842740346,16558649.642157758,163897438.3397048
2021-07-15,0.2444968975344809,13085344.988851743,168263076.29297525
2021-07-16,0.22465057859306498,11245119.048184313,156125552.0255061
2021-07-17,0.20151830091403936,12703106.25858024,138817696.01483932
2021-07-18,0.21808572805535367,13593290.917414375,150549633.04315817
2021-07-19,0.23465251521263963,24707130.369850926,160904003.05429894
2021-07-20,0.22655971785222756,16425700.968617912,155971255.402697
2021-07-21,0.26258160318522616,37987223.475627825,182350367.6617595
2021-07-22,0.26498688501015943,26736152.796360955,181685940.3144027
2021-07-23,0.26870750528346204,19690154.117559094,184322598.98553777
2021-07-24,0.2882918342090008,21975995.839478407,198393909.2606242
2021-07-25,0.2789903028525686,17151214.270977613,191693963.06480932
2021-07-26,0.34532547134732056,43853678.957255326,237628587.1143292
2021-07-27,0.3169940774368879,66324979.31668584,218312748.68081564
2021-07-28,0.36268681164022165,59093590.54116608,246097065.83094302
2021-07-29,0.3438781342138079,54105328.7473174,236176932.65643388
2021-07-30,0.38662011163808235,43197364.25596438,262197185.3772691
2021-07-31,0.3793070574235279,44004807.20031943,260677343.93024442
2021-08-01,0.4109580650466457,49925486.53584972,282593586.3511432
2021-08-02,0.39000105166343,44062173.61414412,268313095.08625135
2021-08-03,0.38421487423258094,37923215.42891498,264783521.5787561
2021-08-04,0.37436072846975943,30513126.638314437,259051099.8937929
2021-08-05,0.3977862284225131,23169441.653346203,274143742.45057863
2021-08-06,0.415394547997382,31524338.64695767,283593717.69657624
2021-08-07,0.41420368776258937,44883814.26884974,285368443.15031564
2021-08-08,0.40701132088416714,46447749.154850036,280794959.14546114
2021-08-09,0.3765681262548172,29426730.35730977,261243862.36201686
2021-08-10,0.3984339459297482,26521320.829418596,273463166.88866985
2021-08-11,0.45946323638349185,51023172.796575814,310583643.75969946
2021-08-12,0.4826058956385129,159712716.66586226,331491376.1690644
2021-08-13,0.5089587370109525,45555943.10342874,348771688.7908401
2021-08-14,0.5156363653870354,29945331.222236082,354741746.68889016
2021-08-15,0.5029351179226731,20723443.010601427,346558917.6237335
2021-08-16,0.4977531046664146,20469186.05093324,342360478.5335345
2021-08-17,0.4941582584766494,41348126.84063059,344142110.7899564
2021-08-18,0.4658705472912088,51457361.48910181,321532018.8926019
2021-08-19,0.5036055889027283,43330482.089958444,350097036.4875314
2021-08-20,0.5464094768609977,80037458.7338511,384703267.1942281
2021-08-21,0.5608078125726927,35902515.99704842,384539159.17711794
2021-08-22,0.5678766426897609,30960359.18531254,391209879.2269387
