Date,Price,Volume,Market Cap
2019-01-01,0.34917292328511085,579044791.7744502,14249680464.478922
2019-01-02,0.3600887624318323,530562678.8317979,14676635140.833633
2019-01-03,0.37077035554683946,637546647.8228813,15133869936.188208
2019-01-04,0.35394253277498233,493301288.4368563,14441488490.569548
2019-01-05,0.35535221470959916,487862712.33329636,14496424116.249329
2019-01-06,0.350772455575843,493710851.7944223,14315013504.533316
2019-01-07,0.3625506997596083,558490987.876907,14789291600.76397
2019-01-08,0.3618096962771975,604509982.9338614,14762623132.969643
2019-01-09,0.36259175787944437,551158708.6065013,14788107342.618557
2019-01-10,0.3672779880684339,528848998.6620967,14993887227.395033
2019-01-11,0.3290160675846843,982892808.3487959,13510760656.19224
2019-01-12,0.32753219324551897,565606578.0884812,13425186803.396797
2019-01-13,0.327120935862305,411130981.22269297,13421281192.901644
2019-01-14,0.3140212935661152,474444573.7488991,12882801188.973438
2019-01-15,0.33124255244522693,519065000.45911944,13596992392.167492
2019-01-16,0.32326650342261226,408479335.5900175,13250399888.87465
2019-01-17,0.32725797559633635,403570445.80944884,13440666466.868021
2019-01-18,0.32623295288260423,405007131.63153076,13386850948.18767
2019-01-19,0.32067217050557384,332351555.7327561,13158726687.538002
2019-01-20,0.3274986099061246,393170270.9368138,13440395811.46948
2019-01-21,0.3169184081242551,388184198.4944774,13011477628.847239
2019-01-22,0.3179811884134676,367655023.86731446,13063342082.801643
2019-01-23,0.31767092097341926,532065422.59768134,13038285033.526447
2019-01-24,0.31488832568477776,328647954.77512914,12914976704.160997
2019-01-25,0.31570992195797104,303813845.5360176,12951257563.418509
2019-01-26,0.3138726069944991,503232743.33871585,12880172477.973282
2019-01-27,0.3127327212361572,495940405.2321722,12873766718.758944
2019-01-28,0.3074706667599157,368746842.9616335,12647626145.279543
2019-01-29,0.292859915907783,581673448.9016954,12070520515.381594
2019-01-30,0.28660870624572465,413279470.8158555,11798293273.639153
2019-01-31,0.3199951256691925,754107735.899951,13165745045.173086
2019-02-01,0.3084742831518904,791829713.574467,12697870804.593693
2019-02-02,0.3066263256305771,597851854.4890903,12621802467.167784
2019-02-03,0.30830160857466615,382674595.81157345,12690762920.427702
2019-02-04,0.3017471299030884,436671940.2304603,12420957857.546078
2019-02-05,0.2992280869548261,493327591.8826044,12318981576.56354
2019-02-06,0.29916720939443214,410993072.624565,12316475295.97821
2019-02-07,0.2890269028840952,475307629.7990475,11901512124.32993
2019-02-08,0.29024638225409494,382512258.7159663,11949211960.815048
2019-02-09,0.3104267577501689,720913070.4714884,12750124566.529068
2019-02-10,0.3106041291328784,472315846.9331795,12778025493.495745
2019-02-11,0.30764679845620524,515971971.9183471,12665573211.52443
2019-02-12,0.3015301943348576,480367181.29456824,12425484305.535395
2019-02-13,0.3036888156008824,496371470.82398534,12518085053.862162
2019-02-14,0.3028161091417303,517511866.9911768,12468633883.24942
2019-02-15,0.29964816576536635,391017834.8080254,12352693520.45647
2019-02-16,0.30034783455227554,411145286.00028247,12373107746.476965
2019-02-17,0.3002033152455591,365939556.54193544,12370806148.557484
2019-02-18,0.3028632464563751,428440993.34143496,12476018298.173288
2019-02-19,0.3198146029619839,996402525.322799,13215662884.045328
2019-02-20,0.32151332724402787,1178422700.4009051,13281393663.775656
2019-02-21,0.3314494864449227,823368856.1067202,13691846452.729155
2019-02-22,0.3200079244352406,604882327.6034607,13219206980.886202
2019-02-23,0.32154367940121226,602767737.4837847,13300858353.265532
2019-02-24,0.33129836333034973,644852641.5168257,13704367044.414268
2019-02-25,0.2971769158095791,1236206775.479996,12343221624.719486
2019-02-26,0.3253251207658441,1267016271.3112097,13457280075.05403
2019-02-27,0.31638328237381236,1029935582.5327955,13087395255.387577
2019-02-28,0.3104579357086018,827703872.0783693,12872053115.844961
2019-03-01,0.31336136119570573,830241999.4893934,12954764942.679686
2019-03-02,0.31512793629703345,669236941.529748,13049579376.232838
2019-03-03,0.3130880420274274,780813635.10413,12971908194.179266
2019-03-04,0.31100343362899663,668159008.3816918,12871747420.762299
2019-03-05,0.3025428391500395,649085227.6230991,12534997851.87214
2019-03-06,0.3144673452605086,799811398.7307925,13019127269.240784
2019-03-07,0.31455191585087905,771805588.0731788,13028850393.694176
2019-03-08,0.31260281782435984,709386014.470253,12949586022.306864
2019-03-09,0.30745784370945434,675665353.2366471,12752022413.294306
2019-03-10,0.3135130089002694,778491280.7796341,12988644467.373795
2019-03-11,0.31305242221430074,611718278.8352133,12969802503.302814
2019-03-12,0.30884485565370556,591542610.7429271,12819357214.261234
2019-03-13,0.3102317009938003,543201123.9056262,12850662385.684265
2019-03-14,0.3131691581340176,832098059.6368948,12980064617.475113
2019-03-15,0.31086399332787285,680828412.8990194,12880656916.594118
2019-03-16,0.3145422923120605,633393467.4073706,13026304156.228418
2019-03-17,0.3184925057020855,827158151.9123324,13193638994.16571
2019-03-18,0.31514319977266525,583878764.92904,13059410827.740152
2019-03-19,0.3149082506809884,893210078.291428,13051430548.043495
2019-03-20,0.31665803421752464,743442769.8813801,13115943538.61332
2019-03-21,0.31742439439543624,978925124.2762313,13225810085.754425
2019-03-22,0.3106503688589173,1063184398.9236925,12944219113.785494
2019-03-23,0.31054639690217345,951557646.5184699,12938273099.614456
2019-03-24,0.31129015823656286,1037795018.082312,12977887328.842228
2019-03-25,0.3079100847628493,1236303097.556161,12839035060.35756
2019-03-26,0.30268622683701013,999354191.9643741,12634520320.834866
2019-03-27,0.30119011981810245,1102652561.92276,12562002566.76535
2019-03-28,0.3099693256433301,1304070221.079658,12934648160.99119
