Date,Price,Volume,Market Cap
2021-05-18,9.190007273132437,110202186.27600981,459575849.30786437
2021-05-19,9.680872477624282,80083281.5119489,485105400.07327783
2021-05-20,5.818879207885199,180470025.72854027,293942170.6580372
2021-05-21,6.470580442321563,133533753.75457086,317759391.97418034
2021-05-22,5.228892015916576,102152954.47412746,256032014.9126754
2021-05-23,4.698852142096789,63978198.369055286,230809837.94723803
2021-05-24,3.5456388020753145,113161675.74361786,174688598.4777926
2021-05-25,4.383420983787584,75715897.68316615,215593955.3122771
2021-05-26,4.292713657525253,45147570.88248558,213195654.70899808
2021-05-27,5.308153777424756,56808652.256697826,261608595.90129676
2021-05-28,5.101761952988873,36877754.03311093,252542133.38882202
2021-05-29,4.473400516649867,44884519.82864037,224349189.73005092
2021-05-30,4.30796043635559,33495898.791193288,216338626.9544045
2021-05-31,4.596247192554166,26926446.09611,228863098.9580046
2021-06-01,5.162416187765206,31905246.44578083,255351491.7268136
2021-06-02,4.964062840052179,15728097.188105354,245759636.16526568
2021-06-03,5.120469518124545,21152950.297916394,253901451.16308674
2021-06-04,5.5332478838157835,33349107.327461306,273713544.3384318
2021-06-05,5.198726054269154,35976562.32171918,261394987.5111072
2021-06-06,5.049367693509581,25811678.359990887,252458768.91440642
2021-06-07,5.190164953598911,16296197.48876742,260921569.2006086
2021-06-08,4.77759813593486,34987942.03168227,244220092.3582144
2021-06-09,4.667324713966445,46932640.15391588,235900884.64269704
2021-06-10,4.7553022588875224,24790579.784262087,240197273.73085624
2021-06-11,4.463294225487246,22705811.417338543,227275069.46350187
2021-06-12,4.061262307589235,14551217.339797603,208591457.3602882
2021-06-13,4.040113594390283,32735378.609066166,206452871.06925902
2021-06-14,4.186114554672947,25557246.26098255,212242278.65452245
2021-06-15,4.2690377779466875,15456700.660829907,216762461.6419535
2021-06-16,4.229914792028891,15566271.797901677,215775780.40074658
2021-06-17,4.02253949481881,19397493.1670078,204732795.44277298
2021-06-18,3.984343561629156,13522624.990660386,202335921.85043383
2021-06-19,3.8091369685511385,24798662.569869023,198444559.9092774
2021-06-20,3.7876731777049306,17026426.456487216,195920778.245993
2021-06-21,3.908978802479234,27645034.40360665,201956671.2259652
2021-06-22,3.254235493457516,11768682.898457792,169482599.38901424
2021-06-23,3.2242673216570856,42273646.93747874,167827936.97796366
2021-06-24,3.423625107091618,34175191.206086226,178078615.0766606
2021-06-25,3.476534881970629,22761625.80231294,181563262.94143707
2021-06-26,3.2575066798106525,13160635.579654623,172277802.34957376
2021-06-27,3.1328100452568264,13501384.489397781,165462338.1713762
2021-06-28,3.332943993328273,27122060.587881964,176484812.5804051
2021-06-29,3.439527306071979,20800980.516568873,182345671.8197397
2021-06-30,3.5175215134314683,16220732.839223156,186560657.74945956
2021-07-01,3.6118885899419664,16671918.269904252,191686787.9368754
2021-07-02,3.5572739352700715,12964489.973627074,191902738.37055084
2021-07-03,3.500972963772588,9179965.909932744,191685396.82405415
2021-07-04,3.512476887853432,6746483.7729319995,192667844.76253042
2021-07-05,3.553866432153761,6382681.0329177715,194890446.1257726
2021-07-06,3.4639152333659693,6422698.836328957,189411028.75834236
2021-07-07,3.6328109826372934,10525959.0881179,197354765.82077783
2021-07-08,3.5939220018824627,11471385.976753676,195547815.5498083
2021-07-09,3.332694878930165,9513402.660949048,182012739.54868808
2021-07-10,3.303422455787026,7448205.015275227,182139460.06406376
2021-07-11,3.2592819877973067,5666420.301405844,180180289.00425285
2021-07-12,3.30582988439283,3376907.0514019905,182928802.45815605
2021-07-13,3.250165731678117,7698956.508437217,179466997.84788948
2021-07-14,3.106363873549594,10043869.862346428,172062863.3936333
2021-07-15,3.103240598447372,11098672.343107313,172242649.29247665
2021-07-16,2.922689908500354,10736036.11355956,162344992.49355447
2021-07-17,2.7829213128291745,11605289.85284203,154192807.04573584
2021-07-18,2.7919273241559477,6994190.347945366,156600866.87605497
2021-07-19,2.838646335482836,8916532.953958461,158581819.02678463
2021-07-20,2.6349035274669093,9126102.788312413,147715627.03528106
2021-07-21,2.52462167946964,9996714.950402867,141678321.33413422
2021-07-22,2.6557675305377515,12699650.877218362,148918296.97452894
2021-07-23,2.7647949216716743,8752468.374075579,155019106.12540162
2021-07-24,2.8361107159022163,10197384.677816985,159273064.6289697
2021-07-25,2.9074429122700285,8811197.74924902,164178331.32453537
2021-07-26,2.922492039427021,9591352.604340428,164856205.96313056
2021-07-27,2.972717218802488,21202813.433612093,168564234.68527454
2021-07-28,2.921435304865365,12565718.749664908,165522730.67963666
2021-07-29,2.9124816332496235,10731634.50422872,165280354.22066513
2021-07-30,3.1008762085773895,10198074.282931017,177659359.61390895
2021-07-31,3.3296592049035234,15390597.023255832,190160725.97765344
2021-08-01,3.5019682631908085,15960098.014792183,200207295.42203778
2021-08-02,3.264960578354521,15522274.52048958,186462785.92796195
2021-08-03,3.329562186699327,14817331.27502604,190368395.8207775
2021-08-04,3.279786466872605,20080026.856387783,187314303.8131841
2021-08-05,3.450002594067637,15906619.63146374,200389723.35938725
2021-08-06,3.566505520027267,22772231.125573613,205430622.2412235
2021-08-07,3.6864883973690956,19541661.273410227,211389223.21782485
