Date,Price,Volume,Market Cap
2021-07-09,0.010644772581273054,16039501.948339337,287152830.9945725
2021-07-10,0.011315795728055423,13302867.508791985,305007527.5846248
2021-07-11,0.01101370570428281,6673842.063384614,297434805.1845088
2021-07-12,0.011113089031377381,6050523.680413524,299880473.34818417
2021-07-13,0.010652649453760021,11103722.394925438,287236409.38568527
2021-07-14,0.009906660779198296,7352816.462734098,267865284.7180603
2021-07-15,0.010008581466840983,9535680.231015773,270052576.4960254
2021-07-16,0.009280268649640041,5241509.855340069,250924848.95882225
2021-07-17,0.009197838269080914,6565865.818860381,248977175.07610145
2021-07-18,0.009160303986465003,4956976.731367193,248573483.9193123
2021-07-19,0.009213563951450359,4476073.042808185,249850422.6212853
2021-07-20,0.008819640227480824,5261263.050960721,239283867.8989242
2021-07-21,0.008295879759647152,6267595.586234335,225078276.009487
2021-07-22,0.00896205638317263,7767385.192638168,242146984.3957326
2021-07-23,0.00936814175634092,5550583.183514457,254488616.1678669
2021-07-24,0.00946167999709637,7856693.164591237,256912717.2868689
2021-07-25,0.010209709248342379,8948186.410245132,277304435.8660418
2021-07-26,0.010475292995642418,9780301.584938366,284344035.80594015
2021-07-27,0.01012918886537073,11340736.6555613,276178772.79282624
2021-07-28,0.010713084637224667,9798517.046843717,291314240.66844547
2021-07-29,0.010344417466401258,8483685.033659128,280882798.8083734
2021-07-30,0.01037202152781984,9110360.676477356,282302966.1879363
2021-07-31,0.01052971862742342,19909889.966992017,286949983.9529178
2021-08-01,0.010497151021969442,12131497.64675118,287562984.93029743
2021-08-02,0.010648199826526572,14175073.881665384,290288917.4383046
2021-08-03,0.010709936258376586,11557095.839679636,293251875.24802315
2021-08-04,0.0103530776742596,11596758.752128627,283084357.23887354
2021-08-05,0.010672982462220815,8797456.051493574,293133442.3570252
2021-08-06,0.011650761314477148,18264990.376669407,318572130.0449299
2021-08-07,0.01215235492024801,19044242.07635113,332325710.15601206
2021-08-08,0.012787367351135096,18388174.527167898,349049627.88438815
2021-08-09,0.012263702707611256,17977582.423729908,335612645.18627304
2021-08-10,0.01284824449320428,19973587.12929966,344594321.31491715
2021-08-11,0.013276770418225477,21686613.57702433,362443489.55224293
2021-08-12,0.014011043777088433,20912163.384852376,383623289.7813632
2021-08-13,0.01349048019411248,18152124.019547664,369549901.9742234
2021-08-14,0.015219437665000382,31910111.24601421,417408394.58217245
2021-08-15,0.014793193217461817,19718254.139495067,406472124.7437283
2021-08-16,0.015006683855932665,13609993.817646306,411162946.10697454
2021-08-17,0.014516149163236196,21102779.623282257,401054858.95384395
2021-08-18,0.013697919676160969,16163253.610754272,377137314.2917656
2021-08-19,0.013591759915631338,16769590.897058876,374318623.8553847
2021-08-20,0.014222209871267391,14529560.83513379,386432801.33571637
2021-08-21,0.015031293516725516,18451512.119414113,411921272.4013899
2021-08-22,0.014771932258667566,16194253.305357443,406595378.3345725
2021-08-23,0.018332809127983334,105002828.45429525,502823126.5961676
2021-08-24,0.01685545545945763,50308609.31649836,465056307.29390186
2021-08-25,0.015597100655713063,25033818.761722457,431434118.4240123
2021-08-26,0.01585205499695431,26531526.91656599,437210588.09833604
2021-08-27,0.014648456975791748,26255532.96352965,403839047.3172856
2021-08-28,0.015316240236517021,17432632.07107486,423448664.92284375
2021-08-29,0.015006731425481952,17848336.381666128,414196624.10665375
2021-08-30,0.014957405541255877,16056544.213753587,412319115.7086004
2021-08-31,0.014668771814285443,20151425.09329839,404230811.2895962
2021-09-01,0.01457917403010036,19644141.006288197,402710677.081086
2021-09-02,0.015567168321863896,25784819.46633191,430078998.88538706
2021-09-03,0.015645394653018434,15973961.29435072,432056552.338303
2021-09-04,0.01597317610668265,16780477.860149067,441115950.20005745
2021-09-05,0.016302255426307755,19780680.856608145,452179077.69842684
2021-09-06,0.017373377690670298,18416399.544454195,482902326.0245606
2021-09-07,0.01893442407521971,29289466.589330483,515712757.96751195
2021-09-08,0.015427905138267469,39588747.4916325,429484215.104931
2021-09-09,0.015611487751369309,26708078.89266224,434001535.4103777
2021-09-10,0.020107335444059377,224639686.66709596,562675253.4537523
