Date,0
2019-01-01,1.0
2019-01-02,1.0
2019-01-03,1.0024673870251164
2019-01-04,1.0026521529749741
2019-01-05,1.0153512660428643
2019-01-06,1.023698841340452
2019-01-07,1.0296377044585872
2019-01-08,1.0234402515470666
2019-01-09,1.0356696604234361
2019-01-10,1.0393524117318835
2019-01-11,1.013542421457669
2019-01-12,1.0208783698438029
2019-01-13,1.0046239399205237
2019-01-14,1.0106097868128359
2019-01-15,1.0228895959577764
2019-01-16,1.035539332944648
2019-01-17,1.0030465302983838
2019-01-18,1.0117975881584627
2019-01-19,1.0136378782510123
2019-01-20,1.0036440587823696
2019-01-21,1.008082797589847
2019-01-22,1.015494864415497
2019-01-23,1.014406008413453
2019-01-24,1.0080356435153563
2019-01-25,1.008049020012389
2019-01-26,1.0082925163700922
2019-01-27,1.0145154695618874
2019-01-28,1.0129436504635985
2019-01-29,1.0137617054259171
2019-01-30,1.0307158969336447
2019-01-31,1.008849163696201
2019-02-01,1.0087763573211215
2019-02-02,1.021981102139999
2019-02-03,1.015997924960662
2019-02-04,1.014204859578285
2019-02-05,1.0211938227073563
2019-02-06,1.0329437512413646
2019-02-07,1.0412843661004605
2019-02-08,1.0408113939368644
2019-02-09,1.0363900083615734
2019-02-10,1.0567039499346003
2019-02-11,1.0607543945274598
2019-02-12,1.0486769302700143
2019-02-13,1.058061567034908
2019-02-14,1.056204870197264
2019-02-15,1.0420492367183611
2019-02-16,1.0435831007502085
2019-02-17,1.025838859667841
2019-02-18,1.0345589060126892
2019-02-19,1.044962051714813
2019-02-20,1.0467435564123606
2019-02-21,1.066327759164628
2019-02-22,1.0580931975107053
2019-02-23,1.0613208736129527
2019-02-24,1.0712448648283208
2019-02-25,1.0472587944860974
2019-02-26,1.06050463390541
2019-02-27,1.038256391320808
2019-02-28,1.0354882575628537
2019-03-01,1.0480269125050898
2019-03-02,1.0566774891601274
2019-03-03,1.0597713442746748
2019-03-04,1.0554914403957227
2019-03-05,1.0461218766468103
2019-03-06,1.0374803578170173
2019-03-07,1.0633665535677028
2019-03-08,1.0564330434841245
2019-03-09,1.0630731175504056
2019-03-10,1.0665104426723222
2019-03-11,1.074704190353522
2019-03-12,1.0818668664996942
2019-03-13,1.0831011537656925
2019-03-14,1.0718105572799423
2019-03-15,1.12174405221194
2019-03-16,1.1037521538499189
2019-03-17,1.0860275266079487
2019-03-18,1.045586609717427
2019-03-19,1.0614636383073663
2019-03-20,1.050761416297783
2019-03-21,1.0567266006988294
2019-03-22,1.041662962193351
2019-03-23,1.04857479229511
2019-03-24,1.0565577521476006
2019-03-25,1.052680705081215
2019-03-26,1.0534640548680372
2019-03-27,1.06046708460944
2019-03-28,1.0635854151147621
2019-03-29,1.056448700420319
2019-03-30,1.0663458527568836
2019-03-31,1.0547806669218327
2019-04-01,1.054876447138328
2019-04-02,1.0444362855895057
2019-04-03,1.0765016610475642
2019-04-04,1.105339169858021
2019-04-05,1.1055338148132219
2019-04-06,1.1029387273228457
2019-04-07,1.0983097239869768
2019-04-08,1.0929210031544618
2019-04-09,1.0914024950455676
2019-04-10,1.0677076894094102
2019-04-11,1.0810878368602193
2019-04-12,1.0664103363697126
2019-04-13,1.082102175564273
2019-04-14,1.073966846323999
2019-04-15,1.0839718069475304
2019-04-16,1.0912118909744823
2019-04-17,1.0934739786189773
2019-04-18,1.0970606292541514
2019-04-19,1.0885007691483455
2019-04-20,1.1158770598474392
2019-04-21,1.1159860389704668
2019-04-22,1.107845618628242
2019-04-23,1.0976158395222566
2019-04-24,1.0994988674604484
2019-04-25,1.0989498401765725
2019-04-26,1.1016998513255878
2019-04-27,1.1251298278499242
2019-04-28,1.1072032455197596
2019-04-29,1.119440184312626
2019-04-30,1.1148849623524375
2019-05-01,1.1260676272454873
2019-05-02,1.1406741507150533
2019-05-03,1.1497675630027366
2019-05-04,1.1705965449354319
2019-05-05,1.1826333119862387
2019-05-06,1.173070037186001
2019-05-07,1.1657318284246119
2019-05-08,1.184380115295391
2019-05-09,1.1927739074375145
2019-05-10,1.221346728207909
2019-05-11,1.221124481397831
2019-05-12,1.203289035552601
2019-05-13,1.2110112425885011
2019-05-14,1.233680602649133
2019-05-15,1.214169465729997
2019-05-16,1.2055585986115023
2019-05-17,1.2178776607312627
2019-05-18,1.1696799321734037
2019-05-19,1.1728867905918257
2019-05-20,1.188914203689068
2019-05-21,1.178794810068107
2019-05-22,1.1907661317770828
2019-05-23,1.1905388477490102
2019-05-24,1.1395481579499014
2019-05-25,1.1471844328668528
2019-05-26,1.1327053995241754
2019-05-27,1.1212043105508136
2019-05-28,1.1255629140008199
2019-05-29,1.1199193428213658
2019-05-30,1.1175332746575823
2019-05-31,1.0942540934622134
2019-06-01,1.1026843532921733
2019-06-02,1.0836773506949329
2019-06-03,1.087322627458621
2019-06-04,1.0653289571266538
2019-06-05,1.0504699636450439
2019-06-06,1.0517052696826577
2019-06-07,1.0433457108975461
2019-06-08,1.0424406052664152
2019-06-09,1.0514344399025497
2019-06-10,1.0375279776754853
2019-06-11,1.06972668298879
2019-06-12,1.0826579479514766
2019-06-13,1.096513904769809
2019-06-14,1.1125950807023444
2019-06-15,1.0989445988847741
2019-06-16,1.1135364466228637
2019-06-17,1.1029789693365617
2019-06-18,1.1155330849639784
2019-06-19,1.129691845642626
2019-06-20,1.1576038823786137
2019-06-21,1.179957831313582
2019-06-22,1.1880862462382005
2019-06-23,1.1803592200111228
2019-06-24,1.1845090554835884
2019-06-25,1.18317960556842
2019-06-26,1.1787296220425905
2019-06-27,1.2005203857428994
