Timestamp,Price,Volume,Market Cap
2023-01-25 04:00:00,80.30405735356459,126960850.8609047,1142505816.2851527
2023-01-25 05:00:00,80.52495439229344,127676851.50460702,1147248374.10578
2023-01-25 06:00:00,80.82997042000432,127939683.98571055,1147876089.430104
2023-01-25 07:00:00,81.22970807421291,130271646.960471,1154300660.7924602
2023-01-25 08:00:00,81.39595674019495,130524216.68946543,1157052648.0677414
2023-01-25 09:00:00,81.05217909140431,134487310.63221243,1158080559.654331
2023-01-25 10:00:00,80.18178202638589,132894361.794538,1143704196.922247
2023-01-25 11:00:00,80.32344594704156,126090587.06755497,1139578734.97508
2023-01-25 12:00:00,80.04994447093105,124398386.12343101,1140517980.5683925
2023-01-25 13:00:00,81.1757245117101,125594427.18680064,1154411485.0765328
2023-01-25 14:00:00,81.03481649336092,136365658.79670352,1161216333.8736644
2023-01-25 15:00:00,80.2120089602647,137082626.53124222,1151572592.195994
2023-01-25 16:00:00,80.61867916471977,129865206.03261223,1149219173.3312378
2023-01-25 17:00:00,82.19978160237211,139919151.76202807,1162869489.306143
2023-01-25 18:00:00,83.0387309005883,139820758.1070621,1178371977.7665746
2023-01-25 19:00:00,83.66720850959035,127426776.67468761,1193499835.8139567
2023-01-25 20:00:00,84.15344184310086,145145142.3957909,1195210887.309174
2023-01-25 21:00:00,85.08818624889318,148283248.75949624,1207183710.6211455
2023-01-25 22:00:00,86.69693910179029,155497079.93138212,1231002031.4121454
2023-01-25 23:00:00,84.59283517583715,127818687.1127974,1226348225.8779433
2023-01-26 00:00:00,85.75211003514553,139593211.73444387,1225389859.924186
2023-01-26 01:00:00,86.045551074933,129036938.70097214,1225592227.2255018
2023-01-26 02:00:00,85.85539784671737,133324783.2711023,1222496845.428035
2023-01-26 03:00:00,85.61712546788952,125573534.1072042,1218962941.7942774
2023-01-26 04:00:00,85.57176779091688,125924367.92928559,1217552552.1598492
2023-01-26 05:00:00,86.06423421940275,126577936.41141339,1224763104.585622
2023-01-26 05:00:00,86.06423421940275,126577936.41141339,1224763104.585622
2023-01-26 06:00:00,86.91342329190988,128802154.4702928,1238146411.9967391
2023-01-26 07:00:00,86.38189789980632,129805286.05030145,1226682797.839561
